subject	article	doi	in_article
Genomics	PLoS_One_2010_Sep_22_5(9)_e12681	10.1371/journal.pone.0012681	5	
Genomics	PLoS_One_2011_Mar_14_6(3)_e17949	10.1371/journal.pone.0017949	5	
Genomics	PLoS_One_2011_Jul_7_6(7)_e21668	10.1371/journal.pone.0021668	8	
Genomics	PLoS_One-5-1-2810325	10.1371/journal.pone.0008868	5	
Genomics	PLoS_One-5-6-2879366	10.1371/journal.pone.0010907	3	
Genomics	PLoS_One_2010_Nov_30_5(11)_e14168	10.1371/journal.pone.0014168	7	
Genomics	PLoS_One_2011_Jul_13_6(7)_e21636	10.1371/journal.pone.0021636	4	
Genomics	PLoS_One_2011_May_23_6(5)_e19894	10.1371/journal.pone.0019894	3	
Genomics	PLoS_One_2009_Aug_5_4(8)_e6523	10.1371/journal.pone.0006523	4	
Genomics	PLoS_One-5-10-2966423	10.1371/journal.pone.0013741	5	
Genomics	PLoS_One_2011_Aug_11_6(8)_e23320	10.1371/journal.pone.0023320	2	
Genomics	PLoS_ONE_2007_May_9_2(5)_e430	10.1371/journal.pone.0000430	10	
Genomics	PLoS_ONE-4-2-2635967	10.1371/journal.pone.0004425	14	
Genomics	PLoS_ONE_2008_Dec_22_3(12)_e3994	10.1371/journal.pone.0003994	5	
Genomics	PLoS_One_2011_Jun_22_6(6)_e21187	10.1371/journal.pone.0021187	3	
Genomics	PLoS_ONE-4-3-2659437	10.1371/journal.pone.0005069	2	
Genomics	PLoS_One-4-8-2722085	10.1371/journal.pone.0006610	8	
Genomics	PLoS_One_2011_Jun_16_6(6)_e20959	10.1371/journal.pone.0020959	5	
Genomics	PLoS_One_2010_Oct_26_5(10)_e13454	10.1371/journal.pone.0013454	3	
Genomics	PLoS_One_2011_Jan_24_6(1)_e16394	10.1371/journal.pone.0016394	5	
Genomics	PLoS_One-6-1-3017082	10.1371/journal.pone.0016192	7	
Genomics	PLoS_One_2011_Jul_19_6(7)_e22092	10.1371/journal.pone.0022092	4	
Genomics	PLoS_One_2010_Feb_9_5(2)_e9039	10.1371/journal.pone.0009039	4	
Genomics	PLoS_ONE_2008_May_21_3(5)_e2199	10.1371/journal.pone.0002199	4	
Genomics	PLoS_One-5-4-2848563	10.1371/journal.pone.0009747	3	
Genomics	PLoS_One_2011_Mar_10_6(3)_e17677	10.1371/journal.pone.0017677	4	
Genomics	PLoS_One_2010_Feb_9_5(2)_e9098	10.1371/journal.pone.0009098	5	
Genomics	PLoS_One_2011_Aug_4_6(8)_e23142	10.1371/journal.pone.0023142	10	
Genomics	PLoS_ONE-3-10-2566815	10.1371/journal.pone.0003490	2	
Genomics	PLoS_One-5-10-2966402	10.1371/journal.pone.0013735	7	
Genomics	PLoS_One_2011_Feb_14_6(2)_e16725	10.1371/journal.pone.0016725	3	
Genomics	PLoS_One_2011_Jul_8_6(7)_e21960	10.1371/journal.pone.0021960	8	
Genomics	PLoS_One-5-1-2808357	10.1371/journal.pone.0008801	13	
Genomics	PLoS_ONE_2007_Oct_10_2(10)_e1026	10.1371/journal.pone.0001026	5	
Genomics	PLoS_One_2011_Feb_24_6(2)_e17090	10.1371/journal.pone.0017090	4	
Genomics	PLoS_One_2011_Jan_31_6(1)_e16630	10.1371/journal.pone.0016630	4	
Genomics	PLoS_ONE-4-6-2685991	10.1371/journal.pone.0005784	4	
Genomics	PLoS_One_2011_Jan_7_6(1)_e15972	10.1371/journal.pone.0015972	5	
Genomics	PLoS_ONE-3-9-2522286	10.1371/journal.pone.0003159	4	
Genomics	PLoS_One_2009_Jun_29_4(6)_e6054	10.1371/journal.pone.0006054	9	
Genomics	PLoS_ONE_2008_Aug_21_3(8)_e3026	10.1371/journal.pone.0003026	6	
Genomics	PLoS_ONE-3-6-2424241	10.1371/journal.pone.0002484	10	
Genomics	PLoS_ONE-4-3-2654672	10.1371/journal.pone.0004907	8	
Genomics	PLoS_One_2011_Apr_14_6(4)_e18642	10.1371/journal.pone.0018642	3	
Genomics	PLoS_One_2010_Aug_6_5(8)_e12010	10.1371/journal.pone.0012010	4	
Genomics	PLoS_ONE-4-5-2682568	10.1371/journal.pone.0005652	4	
Genomics	PLoS_ONE_2008_Aug_20_3(8)_e2977	18714338	7	
Genomics	PLoS_One_2011_Feb_17_6(2)_e17118	10.1371/journal.pone.0017118	6	
Genomics	PLoS_One_2011_Aug_31_6(8)_e24221	10.1371/journal.pone.0024221	5	
Genomics	PLoS_One_2010_Jul_12_5(7)_e11541	10.1371/journal.pone.0011541	7	
Genomics	PLoS_One_2011_Apr_26_6(4)_e19132	10.1371/journal.pone.0019132	3	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19073	10.1371/journal.pone.0019073	6	
Genomics	PLoS_One_2011_Jun_16_6(6)_e21090	10.1371/journal.pone.0021090	6	
Genomics	PLoS_ONE-2-11-2065841	10.1371/journal.pone.0001133	2	
Genomics	PLoS_One-5-11-2972218	10.1371/journal.pone.0013827	6	
Genomics	PLoS_One_2009_Nov_24_4(11)_e8002	10.1371/journal.pone.0008002	4	
Genomics	PLoS_One_2011_Jan_24_6(1)_e16439	10.1371/journal.pone.0016439	5	
Genomics	PLoS_One_2011_May_19_6(5)_e20007	10.1371/journal.pone.0020007	7	
Genomics	PLoS_One_2011_Jun_6_6(6)_e20716	10.1371/journal.pone.0020716	8	
Genomics	PLoS_ONE-2-10-2034603	10.1371/journal.pone.0001093	3	
Genomics	PLoS_ONE-2-11-2042513	10.1371/journal.pone.0001090	3	
Genomics	PLoS_ONE_2006_Dec_20_1(1)_e57	17183687	7	
Genomics	PLoS_ONE_2007_Feb_7_2(2)_e196	10.1371/journal.pone.0000196	2	
Genomics	PLoS_One_2011_Feb_8_6(2)_e16702	10.1371/journal.pone.0016702	5	
Genomics	PLoS_ONE_2009_Feb_3_4(2)_e4369	10.1371/journal.pone.0004369	1	
Genomics	PLoS_One-5-3-2848010	10.1371/journal.pone.0009913	6	
Genomics	PLoS_One_2011_Apr_12_6(4)_e18636	10.1371/journal.pone.0018636	5	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19426	10.1371/journal.pone.0019426	6	
Genomics	PLoS_One-5-5-2872668	10.1371/journal.pone.0010693	7	
Genomics	PLoS_One_2010_Mar_9_5(3)_e9591	10.1371/journal.pone.0009591	3	
Genomics	PLoS_One_2011_Jun_17_6(6)_e20321	10.1371/journal.pone.0020321	3	
Genomics	PLoS_ONE-3-7-2474675	10.1371/journal.pone.0002813	1	
Genomics	PLoS_ONE_2008_Jun_11_3(6)_e2397	10.1371/journal.pone.0002397	10	
Genomics	PLoS_One-5-4-2848617	10.1371/journal.pone.0009969	6	
Genomics	PLoS_ONE-3-8-2516603	10.1371/journal.pone.0003031	5	
Genomics	PLoS_One_2011_Jul_22_6(7)_e22353	10.1371/journal.pone.0022353	5	
Genomics	PLoS_One_2011_May_13_6(5)_e19685	10.1371/journal.pone.0019685	3	
Genomics	PLoS_One_2011_Jan_21_6(1)_e16417	10.1371/journal.pone.0016417	9	
Genomics	PLoS_One-5-3-2837739	10.1371/journal.pone.0009692	3	
Genomics	PLoS_One-5-9-2939884	10.1371/journal.pone.0012716	6	
Genomics	PLoS_One_2011_Jul_15_6(7)_e21890	10.1371/journal.pone.0021890	3	
Genomics	PLoS_One-4-7-2707621	10.1371/journal.pone.0006307	4	
Genomics	PLoS_One_2009_Aug_11_4(8)_e6585	10.1371/journal.pone.0006585	5	
Genomics	PLoS_One-4-8-2729377	10.1371/journal.pone.0006772	5	
Genomics	PLoS_One_2009_Aug_7_4(8)_e6545	10.1371/journal.pone.0006545	1	
Genomics	PLoS_One_2011_Apr_25_6(4)_e18867	10.1371/journal.pone.0018867	4	
Genomics	PLoS_ONE-3-10-2556085	10.1371/journal.pone.0003354	7	
Genomics	PLoS_One_2011_Jun_14_6(6)_e20284	10.1371/journal.pone.0020284	6	
Genomics	PLoS_One_2011_Feb_9_6(2)_e16825	10.1371/journal.pone.0016825	5	
Genomics	PLoS_One_2010_Feb_24_5(2)_e9328	10.1371/journal.pone.0009328	10	
Genomics	PLoS_One_2011_May_11_6(5)_e19816	10.1371/journal.pone.0019816	6	
Genomics	PLoS_One-5-7-2912284	10.1371/journal.pone.0011824	3	
Genomics	PLoS_One-5-9-2941459	10.1371/journal.pone.0012510	3	
Genomics	PLoS_One-5-12-3013133	10.1371/journal.pone.0015902	8	
Genomics	PLoS_One-4-9-2731219	10.1371/journal.pone.0006882	1	
Genomics	PLoS_One_2011_Apr_14_6(4)_e18430	10.1371/journal.pone.0018430	1	
Genomics	PLoS_ONE-4-3-2651575	10.1371/journal.pone.0004760	5	
Genomics	PLoS_One_2011_Jul_5_6(7)_e21270	10.1371/journal.pone.0021270	2	
Genomics	PLoS_One_2010_Dec_20_5(12)_e15651	10.1371/journal.pone.0015651	3	
Genomics	PLoS_One_2011_Aug_23_6(8)_e23731	10.1371/journal.pone.0023731	1	
Genomics	PLoS_One_2011_Apr_26_6(4)_e18441	10.1371/journal.pone.0018441	9	
Genomics	PLoS_One_2010_Jul_16_5(7)_e11636	10.1371/journal.pone.0011636	6	
Genomics	PLoS_ONE-1-1-1762343	17183719	3	
Genomics	PLoS_ONE_2008_Oct_30_3(10)_e3581	10.1371/journal.pone.0003581	3	
Genomics	PLoS_One_2009_Nov_10_4(11)_e7773	10.1371/journal.pone.0007773	6	
Genomics	PLoS_One_2011_Jun_20_6(6)_e21249	10.1371/journal.pone.0021249	6	
Genomics	PLoS_One-5-12-3002272	10.1371/journal.pone.0015316	2	
Genomics	PLoS_One_2011_Aug_10_6(8)_e22649	10.1371/journal.pone.0022649	7	
Genomics	PLoS_One_2011_Jun_27_6(6)_e21382	10.1371/journal.pone.0021382	3	
Genomics	PLoS_ONE_2008_Apr_30_3(4)_e2037	10.1371/journal.pone.0002037	6	
Genomics	PLoS_One-4-10-2761544	10.1371/journal.pone.0007431	4	
Genomics	PLoS_One_2010_Dec_10_5(12)_e15180	10.1371/journal.pone.0015180	3	
Genomics	PLoS_One_2011_Aug_5_6(8)_e22783	10.1371/journal.pone.0022783	4	
Genomics	PLoS_One-5-7-2901337	10.1371/journal.pone.0011504	5	
Genomics	PLoS_One_2011_May_10_6(5)_e19635	10.1371/journal.pone.0019635	5	
Genomics	PLoS_One_2011_Feb_17_6(2)_e16992	10.1371/journal.pone.0016992	2	
Genomics	PLoS_ONE-3-10-2566806	10.1371/journal.pone.0003475	1	
Genomics	PLoS_One-5-10-2962642	10.1371/journal.pone.0013563	3	
Genomics	PLoS_One_2011_Mar_18_6(3)_e17810	10.1371/journal.pone.0017810	2	
Genomics	PLoS_ONE-2-10-1994591	10.1371/journal.pone.0001006	6	
Genomics	PLoS_One_2010_Jul_8_5(7)_e11486	10.1371/journal.pone.0011486	8	
Genomics	PLoS_One-5-10-2952588	10.1371/journal.pone.0013230	0	
Genomics	PLoS_ONE_2009_Apr_16_4(4)_e5242	10.1371/journal.pone.0005242	7	
Genomics	PLoS_One_2010_Jul_29_5(7)_e11855	10.1371/journal.pone.0011855	3	
Genomics	PLoS_One-5-8-2923148	10.1371/journal.pone.0011935	6	
Genomics	PLoS_One-4-7-2703794	10.1371/journal.pone.0006172	2	
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2553	10.1371/journal.pone.0002553	3	
Genomics	PLoS_One_2011_Jul_8_6(7)_e18337	10.1371/journal.pone.0018337	7	
Genomics	PLoS_ONE-4-5-2683574	10.1371/journal.pone.0005701	7	
Genomics	PLoS_ONE_2007_Jun_20_2(6)_e554	17579725	5	
Genomics	PLoS_ONE_2008_Oct_1_3(10)_e3299	10.1371/journal.pone.0003299	7	
Genomics	PLoS_One_2011_Jun_15_6(6)_e21034	10.1371/journal.pone.0021034	2	
Genomics	PLoS_One_2011_May_12_6(5)_e19416	10.1371/journal.pone.0019416	5	
Genomics	PLoS_One-5-12-3002961	10.1371/journal.pone.0015195	4	
Genomics	PLoS_ONE_2009_Apr_16_4(4)_e5152	10.1371/journal.pone.0005152	0	
Genomics	PLoS_One_2010_Dec_22_5(12)_e14416	10.1371/journal.pone.0014416	8	
Genomics	PLoS_One_2010_Dec_30_5(12)_e14466	10.1371/journal.pone.0014466	6	
Genomics	PLoS_One-5-11-2994883	10.1371/journal.pone.0015124	3	
Genomics	PLoS_One_2011_Jul_6_6(7)_e21558	10.1371/journal.pone.0021558	4	
Genomics	PLoS_One_2011_Jul_22_6(7)_e22597	10.1371/journal.pone.0022597	4	
Genomics	PLoS_ONE_2009_May_15_4(5)_e5559	10.1371/journal.pone.0005559	8	
Genomics	PLoS_One_2010_Oct_27_5(10)_e13662	10.1371/journal.pone.0013662	2	
Genomics	PLoS_One_2011_Jan_25_6(1)_e16235	10.1371/journal.pone.0016235	4	
Genomics	PLoS_ONE-3-11-2576441	10.1371/journal.pone.0003669	10	
Genomics	PLoS_One_2009_Dec_7_4(12)_e8100	10.1371/journal.pone.0008100	6	
Genomics	PLoS_One_2011_Aug_26_6(8)_e23624	10.1371/journal.pone.0023624	5	
Genomics	PLoS_One_2011_Jun_17_6(6)_e21124	10.1371/journal.pone.0021124	8	
Genomics	PLoS_ONE-2-8-1933256	10.1371/journal.pone.0000697	1	
Genomics	PLoS_One-5-2-2816996	10.1371/journal.pone.0009089	3	
Genomics	PLoS_ONE_2007_Feb_21_2(2)_e227	17311091	3	
Genomics	PLoS_ONE-2-8-1930155	10.1371/journal.pone.0000681	0	
Genomics	PLoS_One_2010_Mar_26_5(3)_e9916	10.1371/journal.pone.0009916	3	
Genomics	PLoS_ONE-4-5-2677677	10.1371/journal.pone.0005526	7	
Genomics	PLoS_One-5-6-2889825	10.1371/journal.pone.0011258	3	
Genomics	PLoS_ONE_2009_May_19_4(5)_e5608	10.1371/journal.pone.0005608	4	
Genomics	PLoS_One_2011_Aug_17_6(8)_e23865	10.1371/journal.pone.0023865	6	
Genomics	PLoS_ONE-1-1-1766371	10.1371/journal.pone.0000104	4	
Genomics	PLoS_One_2010_Aug_2_5(8)_e11913	10.1371/journal.pone.0011913	5	
Genomics	PLoS_One_2011_Jul_15_6(7)_e22035	10.1371/journal.pone.0022035	3	
Genomics	PLoS_ONE-1-1-1762342	17183685	4	
Genomics	PLoS_One_2011_Aug_17_6(8)_e23755	10.1371/journal.pone.0023755	3	
Genomics	PLoS_ONE-4-6-2685981	10.1371/journal.pone.0005775	6	
Genomics	PLoS_One-5-11-2981523	10.1371/journal.pone.0013934	4	
Genomics	PLoS_One_2011_Jul_12_6(7)_e21974	10.1371/journal.pone.0021974	6	
Genomics	PLoS_ONE_2009_Mar_24_4(3)_e4895	10.1371/journal.pone.0004895	5	
Genomics	PLoS_One_2011_Mar_28_6(3)_e18010	10.1371/journal.pone.0018010	6	
Genomics	PLoS_One_2011_Jan_27_6(1)_e16002	10.1371/journal.pone.0016002	2	
Genomics	PLoS_ONE-4-1-2615408	10.1371/journal.pone.0004211	1	
Genomics	PLoS_ONE_2006_Dec_27_1(1)_e114	10.1371/journal.pone.0000114	4	
Genomics	PLoS_One_2010_Feb_22_5(2)_e9348	10.1371/journal.pone.0009348	5	
Genomics	PLoS_ONE-3-11-2582957	10.1371/journal.pone.0003796	3	
Genomics	PLoS_One_2009_Sep_3_4(9)_e6892	10.1371/journal.pone.0006892	5	
Genomics	PLoS_One_2011_May_6_6(5)_e19641	10.1371/journal.pone.0019641	4	
Genomics	PLoS_ONE_2008_Apr_2_3(4)_e1893	10.1371/journal.pone.0001893	8	
Genomics	PLoS_One_2011_Mar_25_6(3)_e17937	10.1371/journal.pone.0017937	1	
Genomics	PLoS_One-6-1-3020941	10.1371/journal.pone.0014531	5	
Genomics	PLoS_One_2010_Feb_16_5(2)_e9242	10.1371/journal.pone.0009242	4	
Genomics	PLoS_ONE_2009_Mar_23_4(3)_e4961	10.1371/journal.pone.0004961	4	
Genomics	PLoS_One-4-8-2716541	10.1371/journal.pone.0006527	6	
Genomics	PLoS_One-5-11-2980484	10.1371/journal.pone.0013894	2	
Genomics	PLoS_ONE_2009_Mar_16_4(3)_e4882	10.1371/journal.pone.0004882	6	
Genomics	PLoS_ONE_2009_Apr_24_4(4)_e5317	10.1371/journal.pone.0005317	8	
Genomics	PLoS_One-5-12-3003684	10.1371/journal.pone.0014348	6	
Genomics	PLoS_One_2009_Oct_5_4(10)_e7341	10.1371/journal.pone.0007341	3	
Genomics	PLoS_One_2011_Jul_27_6(7)_e21260	10.1371/journal.pone.0021260	5	
Genomics	PLoS_One-5-11-2980471	10.1371/journal.pone.0013978	5	
Genomics	PLoS_One_2010_Jan_21_5(1)_e8832	10.1371/journal.pone.0008832	5	
Genomics	PLoS_One_2010_Mar_16_5(3)_e9684	10.1371/journal.pone.0009684	3	
Genomics	PLoS_One-5-6-2893133	10.1371/journal.pone.0011319	6	
Genomics	PLoS_ONE-4-3-2648986	10.1371/journal.pone.0004721	6	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19011	10.1371/journal.pone.0019011	5	
Genomics	PLoS_One_2011_Aug_17_6(8)_e23508	10.1371/journal.pone.0023508	8	
Genomics	PLoS_One-5-7-2905394	10.1371/journal.pone.0011619	9	
Genomics	PLoS_One_2011_Jun_16_6(6)_e20880	10.1371/journal.pone.0020880	3	
Genomics	PLoS_One_2011_Mar_2_6(3)_e17125	10.1371/journal.pone.0017125	5	
Genomics	PLoS_One_2011_Jun_21_6(6)_e20892	10.1371/journal.pone.0020892	2	
Genomics	PLoS_ONE_2008_Feb_20_3(2)_e1658	10.1371/journal.pone.0001658	5	
Genomics	PLoS_One_2011_Aug_4_6(8)_e22547	10.1371/journal.pone.0022547	3	
Genomics	PLoS_One_2011_Jul_21_6(7)_e22150	10.1371/journal.pone.0022150	7	
Genomics	PLoS_One-5-12-3010980	10.1371/journal.pone.0015139	1	
Genomics	PLoS_One_2010_Feb_15_5(2)_e9212	10.1371/journal.pone.0009212	6	
Genomics	PLoS_One-5-12-3004868	10.1371/journal.pone.0015311	2	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19181	10.1371/journal.pone.0019181	6	
Genomics	PLoS_ONE-1-1-1762341	17183649	3	
Genomics	PLoS_ONE-4-5-2681412	10.1371/journal.pone.0005637	6	
Genomics	PLoS_ONE_2008_Jun_25_3(6)_e2533	10.1371/journal.pone.0002533	6	
Genomics	PLoS_One_2011_Jun_20_6(6)_e21158	10.1371/journal.pone.0021158	5	
Genomics	PLoS_ONE-1-1-1762345	17183666	6	
Genomics	PLoS_ONE-3-11-2577066	10.1371/journal.pone.0003657	8	
Genomics	PLoS_One-4-7-2703807	10.1371/journal.pone.0006212	3	
Genomics	PLoS_ONE-2-8-1950080	10.1371/journal.pone.0000809	4	
Genomics	PLoS_One_2011_Aug_12_6(8)_e23543	10.1371/journal.pone.0023543	5	
Genomics	PLoS_One_2011_May_20_6(5)_e19800	10.1371/journal.pone.0019800	2	
Genomics	PLoS_ONE_2007_Jan_3_2(1)_e141	10.1371/journal.pone.0000141	3	
Genomics	PLoS_One_2011_Mar_8_6(3)_e16956	10.1371/journal.pone.0016956	2	
Genomics	PLoS_One_2010_Sep_27_5(9)_e13048	10.1371/journal.pone.0013048	4	
Genomics	PLoS_ONE-3-8-2483348	18682750	6	
Genomics	PLoS_ONE_2008_Oct_20_3(10)_e3444	10.1371/journal.pone.0003444	7	
Genomics	PLoS_ONE_2009_Apr_29_4(4)_e5352	10.1371/journal.pone.0005352	6	
Genomics	PLoS_One_2011_May_25_6(5)_e20237	10.1371/journal.pone.0020237	4	
Genomics	PLoS_One_2011_Jun_9_6(6)_e19312	10.1371/journal.pone.0019312	7	
Genomics	PLoS_One_2010_Aug_2_5(8)_e10495	10.1371/journal.pone.0010495	4	
Genomics	PLoS_ONE-4-6-2691959	10.1371/journal.pone.0005943	5	
Genomics	PLoS_One-4-12-2780722	10.1371/journal.pone.0008175	6	
Genomics	PLoS_One_2011_Feb_25_6(2)_e17052	10.1371/journal.pone.0017052	6	
Genomics	PLoS_ONE-3-9-2518851	10.1371/journal.pone.0003122	8	
Genomics	PLoS_One_2011_Apr_13_6(4)_e18561	10.1371/journal.pone.0018561	1	
Genomics	PLoS_One-4-7-2711333	10.1371/journal.pone.0006369	4	
Genomics	PLoS_ONE-4-3-2650781	10.1371/journal.pone.0004787	5	
Genomics	PLoS_One_2009_Oct_7_4(10)_e7374	10.1371/journal.pone.0007374	3	
Genomics	PLoS_ONE_2008_May_28_3(5)_e2298	10.1371/journal.pone.0002298	6	
Genomics	PLoS_One_2011_Jun_27_6(6)_e21586	10.1371/journal.pone.0021586	4	
Genomics	PLoS_One-5-9-2941468	10.1371/journal.pone.0012650	5	
Genomics	PLoS_ONE-2-9-1978522	17895995	10	
Genomics	PLoS_One_2010_Apr_1_5(4)_e9958	10.1371/journal.pone.0009958	6	
Genomics	PLoS_One_2011_Feb_9_6(2)_e16792	10.1371/journal.pone.0016792	5	
Genomics	PLoS_One-4-11-2765632	10.1371/journal.pone.0007654	2	
Genomics	PLoS_One_2011_May_18_6(5)_e19891	10.1371/journal.pone.0019891	2	
Genomics	PLoS_One_2011_Jul_21_6(7)_e21766	10.1371/journal.pone.0021766	2	
Genomics	PLoS_One_2010_Jun_11_5(6)_e10856	10.1371/journal.pone.0010856	8	
Genomics	PLoS_One-5-8-2930860	10.1371/journal.pone.0012489	12	
Genomics	PLoS_ONE-2-5-1855992	10.1371/journal.pone.0000432	3	
Genomics	PLoS_One_2011_Apr_28_6(4)_e18939	10.1371/journal.pone.0018939	3	
Genomics	PLoS_One-4-10-2762743	10.1371/journal.pone.0007594	1	
Genomics	PLoS_One_2011_May_31_6(5)_e20649	10.1371/journal.pone.0020649	6	
Genomics	PLoS_One_2011_Jan_27_6(1)_e16548	10.1371/journal.pone.0016548	2	
Genomics	PLoS_One-5-5-2878346	10.1371/journal.pone.0010903	8	
Genomics	PLoS_One_2011_Jun_15_6(6)_e20663	10.1371/journal.pone.0020663	6	
Genomics	PLoS_ONE_2007_Sep_5_2(9)_e837	10.1371/journal.pone.0000837	6	
Genomics	PLoS_ONE_2009_Jun_2_4(6)_e5639	10.1371/journal.pone.0005639	5	
Genomics	PLoS_ONE_2008_Dec_31_3(12)_e4059	10.1371/journal.pone.0004059	9	
Genomics	PLoS_One_2011_Jun_16_6(6)_e21141	10.1371/journal.pone.0021141	4	
Genomics	PLoS_ONE_2006_Dec_20_1(1)_e9	17183721	5	
Genomics	PLoS_One_2011_Mar_23_6(3)_e18259	10.1371/journal.pone.0018259	5	
Genomics	PLoS_ONE_2008_Dec_30_3(12)_e4053	10.1371/journal.pone.0004053	8	
Genomics	PLoS_One_2010_Aug_25_5(8)_e12397	10.1371/journal.pone.0012397	4	
Genomics	PLoS_One-6-1-3014950	10.1371/journal.pone.0014373	4	
Genomics	PLoS_One_2011_Apr_29_6(4)_e19087	10.1371/journal.pone.0019087	4	
Genomics	PLoS_ONE_2008_Jan_2_3(1)_e1382	10.1371/journal.pone.0001382	6	
Genomics	PLoS_ONE-4-4-2666263	10.1371/journal.pone.0005209	5	
Genomics	PLoS_One-5-10-2958831	10.1371/journal.pone.0013534	5	
Genomics	PLoS_ONE-3-1-2195453	10.1371/journal.pone.0001479	6	
Genomics	PLoS_One_2010_Apr_16_5(4)_e10209	10.1371/journal.pone.0010209	4	
Genomics	PLoS_One_2011_May_17_6(5)_e19827	10.1371/journal.pone.0019827	4	
Genomics	PLoS_One-5-1-2808343	10.1371/journal.pone.0008783	3	
Genomics	PLoS_One-4-9-2743810	10.1371/journal.pone.0007053	4	
Genomics	PLoS_One_2011_Jul_28_6(7)_e20826	10.1371/journal.pone.0020826	8	
Genomics	PLoS_One-5-10-2958845	10.1371/journal.pone.0013549	4	
Genomics	PLoS_ONE-3-7-2447159	10.1371/journal.pone.0002730	1	
Genomics	PLoS_One_2011_Aug_5_6(8)_e23236	10.1371/journal.pone.0023236	6	
Genomics	PLoS_One_2010_Sep_7_5(9)_e12601	10.1371/journal.pone.0012601	5	
Genomics	PLoS_ONE_2007_Nov_21_2(11)_e1206	10.1371/journal.pone.0001206	4	
Genomics	PLoS_One_2009_Dec_14_4(12)_e8308	10.1371/journal.pone.0008308	0	
Genomics	PLoS_One-5-7-2902509	10.1371/journal.pone.0011538	11	
Genomics	PLoS_One_2011_Jan_31_6(1)_e16730	10.1371/journal.pone.0016730	2	
Genomics	PLoS_One_2011_Feb_16_6(2)_e17131	10.1371/journal.pone.0017131	2	
Genomics	PLoS_One_2009_Aug_17_4(8)_e6659	10.1371/journal.pone.0006659	5	
Genomics	PLoS_One_2010_Jan_18_5(1)_e8744	10.1371/journal.pone.0008744	6	
Genomics	PLoS_ONE-3-9-2518834	10.1371/journal.pone.0003112	6	
Genomics	PLoS_One_2011_Feb_2_6(2)_e16006	10.1371/journal.pone.0016006	7	
Genomics	PLoS_One_2011_May_26_6(5)_e19991	10.1371/journal.pone.0019991	8	
Genomics	PLoS_ONE-3-12-2587704	19057647	7	
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2882	10.1371/journal.pone.0002882	7	
Genomics	PLoS_One_2010_Oct_28_5(10)_e13715	10.1371/journal.pone.0013715	6	
Genomics	PLoS_One-4-8-2720540	10.1371/journal.pone.0006615	2	
Genomics	PLoS_ONE_2007_Dec_19_2(12)_e1324	10.1371/journal.pone.0001324	4	
Genomics	PLoS_One_2011_Mar_7_6(3)_e17640	10.1371/journal.pone.0017640	3	
Genomics	PLoS_ONE_2008_Jul_16_3(7)_e2737	10.1371/journal.pone.0002737	7	
Genomics	PLoS_ONE-2-7-1905939	17637837	5	
Genomics	PLoS_One_2010_Mar_17_5(3)_e9731	10.1371/journal.pone.0009731	3	
Genomics	PLoS_One-4-6-2698218	10.1371/journal.pone.0006039	2	
Genomics	PLoS_One-5-11-2982824	10.1371/journal.pone.0015006	1	
Genomics	PLoS_ONE_2008_Aug_6_3(8)_e2876	10.1371/journal.pone.0002876	3	
Genomics	PLoS_One-5-3-2842296	10.1371/journal.pone.0009753	6	
Genomics	PLoS_One-5-9-2947508	10.1371/journal.pone.0013066	4	
Genomics	PLoS_ONE-3-8-2516528	10.1371/journal.pone.0003021	6	
Genomics	PLoS_ONE_2009_Apr_15_4(4)_e5174	10.1371/journal.pone.0005174	4	
Genomics	PLoS_One_2011_Aug_29_6(8)_e24103	10.1371/journal.pone.0024103	3	
Genomics	PLoS_One-4-8-2719087	10.1371/journal.pone.0006583	4	
Genomics	PLoS_One-5-6-2882958	10.1371/journal.pone.0011030	4	
Genomics	PLoS_One-5-11-2978104	10.1371/journal.pone.0015402	4	
Genomics	PLoS_One_2011_Aug_19_6(8)_e23219	10.1371/journal.pone.0023219	4	
Genomics	PLoS_ONE_2009_Mar_31_4(3)_e5064	10.1371/journal.pone.0005064	6	
Genomics	PLoS_One_2011_Aug_24_6(8)_e23544	10.1371/journal.pone.0023544	4	
Genomics	PLoS_One_2011_Feb_23_6(2)_e14720	10.1371/journal.pone.0014720	10	
Genomics	PLoS_One_2011_Jun_14_6(6)_e20763	10.1371/journal.pone.0020763	7	
Genomics	PLoS_One_2011_Apr_7_6(4)_e18007	10.1371/journal.pone.0018007	6	
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2538	10.1371/journal.pone.0002538	3	
Genomics	PLoS_ONE_2008_Jul_2_3(7)_e2549	10.1371/journal.pone.0002549	4	
Genomics	PLoS_One_2009_Jul_28_4(7)_e6397	10.1371/journal.pone.0006397	8	
Genomics	PLoS_ONE_2008_Dec_29_3(12)_e4033	10.1371/journal.pone.0004033	1	
Genomics	PLoS_One_2011_Jul_8_6(7)_e21790	10.1371/journal.pone.0021790	3	
Genomics	PLoS_One_2011_Jun_2_6(6)_e20761	10.1371/journal.pone.0020761	6	
Genomics	PLoS_ONE_2008_Feb_20_3(2)_e1617	10.1371/journal.pone.0001617	5	
