subject	species	count
Biochemistry	Rhodospirillum centenum	1.000000
Biochemistry	Rhodopseudomonas viridis	1.000000
Biochemistry	Rhodopirellula baltica	1.000000
Biochemistry	Rhodomyrtus tomentosa	1.000000
Biochemistry	Rhodococcus erythropolis	1.000000
Biochemistry	Rhodocista centenaria	1.000000
Biochemistry	Rhizopus oryzae	1.000000
Biochemistry	Rhizoctonia solani	1.000000
Biochemistry	Rhizobium tropici	1.000000
Biochemistry	Rhizobium rubi	1.000000
Biochemistry	Rhizobium loessense	1.000000
Biochemistry	Rhizobium giardinii	1.000000
Biochemistry	Rhinomacer pisi	1.000000
Biochemistry	Rheum officinale	1.000000
Biochemistry	Reticulitermes hesperus	1.000000
Biochemistry	Redear herrings	1.000000
Biochemistry	Ralstonia eutropha	1.000000
Biochemistry	R. yanglingense	1.000000
Biochemistry	R. setigera	1.000000
Biochemistry	R. salmoninarum	1.000000
Biochemistry	R. rubrum	1.000000
Biochemistry	R. rhizogenes	1.000000
Biochemistry	R. radiobacter	1.000000
Biochemistry	R. prowazekii	1.000000
Biochemistry	R. padi	1.000000
Biochemistry	R. nigrovittata	1.000000
Biochemistry	R. mongolense	1.000000
Biochemistry	R. microplus	1.000000
Biochemistry	R. mangle	1.000000
Biochemistry	R. japonicum	1.000000
Biochemistry	R. equi	1.000000
Biochemistry	R. catesbeiana	1.000000
Biochemistry	R. castenholzii	1.000000
Biochemistry	R. annulatus	1.000000
Biochemistry	R. aggregatum	1.000000
Biochemistry	Q. aurea	1.000000
Biochemistry	Pyrobaculum islandicum	1.000000
Biochemistry	Pyrobaculum arsenaticum	1.000000
Biochemistry	Psittirostra psittacea	1.000000
Biochemistry	Pseudomonas fragi	1.000000
Biochemistry	Pseudomonas cichorii	1.000000
Biochemistry	Pseudomonas cepacia	1.000000
Biochemistry	Psalmopoeus cambridgei	1.000000
Biochemistry	Prosthecobacter dejongeii	1.000000
Biochemistry	Prochlorothrix hollandica	1.000000
Biochemistry	Proboscia alata	1.000000
Biochemistry	Potato Blights	1.000000
Biochemistry	Poodlers	1.000000
Biochemistry	Plodia interpunctella	1.000000
Biochemistry	Plautia stali	1.000000
Biochemistry	Pigtail macaque	1.000000
Biochemistry	Phyllosticta maydis	1.000000
Biochemistry	Photorhabdus asymbiotica	1.000000
Biochemistry	Pholidota imbricata	1.000000
Biochemistry	Phlebotomine sandflys	1.000000
Biochemistry	Phlebotomine sandfly	1.000000
Biochemistry	Phalaris coerulescens	1.000000
Biochemistry	Petunia hybrida	1.000000
Biochemistry	Perilla frutescens	1.000000
Biochemistry	Penicillium purpurogenum	1.000000
Biochemistry	Penicillium paxilli	1.000000
Biochemistry	Penaeus monodon	1.000000
Biochemistry	Pelodictyon luteolum	1.000000
Biochemistry	Pelobacter carbinolicus	1.000000
Biochemistry	Pearl roach	1.000000
Biochemistry	Peacock sunfish	1.000000
Biochemistry	Parrotfish	1.000000
Biochemistry	Parkia platycephala	1.000000
Biochemistry	Paraechinus micropus	1.000000
Biochemistry	Panthera pardus	1.000000
Biochemistry	Pacific ocean perchs	1.000000
Biochemistry	P. zeylanica	1.000000
Biochemistry	P. zeaxanthinifaciens	1.000000
Biochemistry	P. yezoensis	1.000000
Biochemistry	P. xuthus	1.000000
Biochemistry	P. urinaria	1.000000
Biochemistry	P. tremula	1.000000
Biochemistry	P. torridus	1.000000
Biochemistry	P. torquis	1.000000
Biochemistry	P. sulcata	1.000000
Biochemistry	P. striatus	1.000000
Biochemistry	P. simplicissimum	1.000000
Biochemistry	P. rapae	1.000000
Biochemistry	P. propionicus	1.000000
Biochemistry	P. polyxenes	1.000000
Biochemistry	P. polymyxa	1.000000
Biochemistry	P. placenta	1.000000
Biochemistry	P. pinophilum	1.000000
Biochemistry	P. pacifica	1.000000
Biochemistry	P. olsonii	1.000000
Biochemistry	P. oleovorans	1.000000
Biochemistry	P. nodorum	1.000000
Biochemistry	P. multocida	1.000000
Biochemistry	P. mimocerami	1.000000
Biochemistry	P. methysticum	1.000000
Biochemistry	P. meadi	1.000000
Biochemistry	P. maximus	1.000000
Biochemistry	P. marina	1.000000
Biochemistry	P. maniculatus	1.000000
Biochemistry	P. limnophilus	1.000000
Biochemistry	P. lanceolata	1.000000
Biochemistry	P. hookeri	1.000000
Biochemistry	P. gossypiella	1.000000
Biochemistry	P. ficiformis	1.000000
Biochemistry	P. expansum	1.000000
Biochemistry	P. eryngii	1.000000
Biochemistry	P. dumerilii	1.000000
Biochemistry	P. coregonoides	1.000000
Biochemistry	P. chrysosporium	1.000000
Biochemistry	P. bursaria	1.000000
Biochemistry	P. bergensis	1.000000
Biochemistry	P. bengalensis bengalensis	1.000000
Biochemistry	P. arcticus	1.000000
Biochemistry	P. amoebophila	1.000000
Biochemistry	P. acuticornis odiosa	1.000000
Biochemistry	Ostrinia furnacalis	1.000000
Biochemistry	Ornithodorus moubata	1.000000
Biochemistry	Oreochromis mossambica	1.000000
Biochemistry	Orange Peel Fungus	1.000000
Biochemistry	Olimarabidopsis pumila	1.000000
Biochemistry	O. scutellatus scutellatus	1.000000
Biochemistry	O. princeps	1.000000
Biochemistry	O. nubilalis	1.000000
Biochemistry	O. muscatensis	1.000000
Biochemistry	O. carboxidovorans	1.000000
Biochemistry	O. basilicum	1.000000
Biochemistry	O. algarvensis	1.000000
Biochemistry	Novosphingobium aromaticivorans	1.000000
Biochemistry	Nosema locustae	1.000000
Biochemistry	Northern Leopard Frog	1.000000
Biochemistry	Nocardiopsis dassonvillei	1.000000
Biochemistry	Nocardia asteroides	1.000000
Biochemistry	Nitrosomonas europaea	1.000000
Biochemistry	Nitrosococcus oceani	1.000000
Biochemistry	Nitrobacter winogradskyi	1.000000
Biochemistry	Nephila edulis	1.000000
Biochemistry	Neotyphodium lolii	1.000000
Biochemistry	Neisseria sicca	1.000000
Biochemistry	Neisseria lactamica	1.000000
Biochemistry	Necator americanus	1.000000
Biochemistry	Natrialba magadii	1.000000
Biochemistry	Narrow-barred king mackerel	1.000000
Biochemistry	Nakamurella multipartita	1.000000
Biochemistry	Naja nivea	1.000000
Biochemistry	N. tazetta	1.000000
Biochemistry	N. subflava	1.000000
Biochemistry	N. nigricollis	1.000000
Biochemistry	N. kaouthia	1.000000
Biochemistry	N. hamburgensis	1.000000
Biochemistry	N. edaphicum	1.000000
Biochemistry	N. curvilineata	1.000000
Biochemistry	N. binneyana	1.000000
Biochemistry	N. apis	1.000000
Biochemistry	Mytilus edulis	1.000000
Biochemistry	Mycoplasma gallisepticum	1.000000
Biochemistry	Mycoplasma fermentans	1.000000
Biochemistry	Mycoplasma capricolum	1.000000
Biochemistry	Mycobacterium ulcerans	1.000000
Biochemistry	Mycobacterium parascrofulaceum	1.000000
Biochemistry	Mycobacterium marinum	1.000000
Biochemistry	Mycobacterium intracellulare	1.000000
Biochemistry	Mycobacterium aurum	1.000000
Biochemistry	Mosquitofishs	1.000000
Biochemistry	Monodelphis domestica	1.000000
Biochemistry	Mexican bull	1.000000
Biochemistry	Methylosinus trichosporium	1.000000
Biochemistry	Methylophilus methylotrophus	1.000000
Biochemistry	Methylocella silvestris	1.000000
Biochemistry	Methanosarcina mazei	1.000000
Biochemistry	Methanosarcina barkeri	1.000000
Biochemistry	Methanococcus voltae	1.000000
Biochemistry	Methanococcus vannielii	1.000000
Biochemistry	Metallosphaera sedula	1.000000
Biochemistry	Meerkats	1.000000
Biochemistry	Mangroves	1.000000
Biochemistry	Magnolia officinalis	1.000000
Biochemistry	Magnolia obovata	1.000000
Biochemistry	Magnaporthe oryzae	1.000000
Biochemistry	M. vanbaalenii	1.000000
Biochemistry	M. tonollii	1.000000
Biochemistry	M. thermophila	1.000000
Biochemistry	M. tardigradum	1.000000
Biochemistry	M. stadtmanae	1.000000
Biochemistry	M. silvanus	1.000000
Biochemistry	M. nigra	1.000000
Biochemistry	M. mycoides	1.000000
Biochemistry	M. mirabilis	1.000000
Biochemistry	M. marisnigri	1.000000
Biochemistry	M. marburgensis	1.000000
Biochemistry	M. lipolyticus	1.000000
Biochemistry	M. laminosus	1.000000
Biochemistry	M. kansasii	1.000000
Biochemistry	M. hungatei	1.000000
Biochemistry	M. hiemalis	1.000000
Biochemistry	M. gryphiswaldense	1.000000
Biochemistry	M. graminicola	1.000000
Biochemistry	M. extorquens	1.000000
Biochemistry	M. esculenta	1.000000
Biochemistry	M. echinospora	1.000000
Biochemistry	M. cingulum	1.000000
Biochemistry	M. brassicae	1.000000
Biochemistry	M. aquaeolei	1.000000
Biochemistry	M. americanus	1.000000
Biochemistry	M. acetivorans	1.000000
Biochemistry	Lyngbya majuscula	1.000000
Biochemistry	Lymnaea stagnalis	1.000000
Biochemistry	Lupinus luteus	1.000000
Biochemistry	Lupinus angustifolius	1.000000
Biochemistry	Lupinus albus	1.000000
Biochemistry	Lungfish	1.000000
Biochemistry	Longjaw squirrelfishs	1.000000
Biochemistry	Lobophytum pauciflorum	1.000000
Biochemistry	Lobaria pulmonaria	1.000000
Biochemistry	Litopenaeus vannamei	1.000000
Biochemistry	Listera ovata	1.000000
Biochemistry	Leptospermum scoparium	1.000000
Biochemistry	Lathyrus sativus	1.000000
Biochemistry	Laetiporus sulphureus	1.000000
Biochemistry	Lactobacillus helveticus	1.000000
Biochemistry	Lactobacillus brevis	1.000000
Biochemistry	Lacquered Bracket	1.000000
Biochemistry	L. pentosus	1.000000
Biochemistry	L. mutabilis	1.000000
Biochemistry	L. longituba	1.000000
Biochemistry	L. leichmannii	1.000000
Biochemistry	L. kuetzingii	1.000000
Biochemistry	L. humile	1.000000
Biochemistry	L. erysimi	1.000000
Biochemistry	L. enzymogenes	1.000000
Biochemistry	L. delbrueckii	1.000000
Biochemistry	L. citriodora	1.000000
Biochemistry	L. cicera	1.000000
Biochemistry	L. bouillonii	1.000000
Biochemistry	L. aestiva	1.000000
Biochemistry	Kocuria rhizophila	1.000000
Biochemistry	Kineococcus radiotolerans	1.000000
Biochemistry	Kalanchoe daigremontiana	1.000000
Biochemistry	Jaguar	1.000000
Biochemistry	J. vulgaris	1.000000
Biochemistry	J. nigra	1.000000
Biochemistry	J. macrantha	1.000000
Biochemistry	Ibexs	1.000000
Biochemistry	I. ricinus	1.000000
Biochemistry	I. minor	1.000000
Biochemistry	I. hippuris	1.000000
Biochemistry	Hydractinia echinata	1.000000
Biochemistry	Hydra magnipapillata	1.000000
Biochemistry	Hevea brasiliensis	1.000000
Biochemistry	Helix pomatia	1.000000
Biochemistry	Hansenula polymorpha	1.000000
Biochemistry	Haloterrigena turkmenica	1.000000
Biochemistry	Halophila decipiens	1.000000
Biochemistry	Haloferax mediterranei	1.000000
Biochemistry	Haliotis asinina	1.000000
Biochemistry	Hafnia alvei	1.000000
Biochemistry	Haemophilus parainfluenzae	1.000000
Biochemistry	Haemophilus haemolyticus	1.000000
Biochemistry	H. zonata	1.000000
Biochemistry	H. wrightii	1.000000
Biochemistry	H. thermophilus	1.000000
Biochemistry	H. somnus	1.000000
Biochemistry	H. robusta	1.000000
Biochemistry	H. qinghaiensis	1.000000
Biochemistry	H. phototrophica	1.000000
Biochemistry	H. perforatum	1.000000
Biochemistry	H. nivicola	1.000000
Biochemistry	H. mukohataei	1.000000
Biochemistry	H. marinus	1.000000
Biochemistry	H. lacusprofundi	1.000000
Biochemistry	H. ducreyi	1.000000
Biochemistry	H. cutirubrum	1.000000
Biochemistry	H. contortus	1.000000
Biochemistry	H. chejuensis	1.000000
Biochemistry	H. cecropia	1.000000
Biochemistry	H. butylicus	1.000000
Biochemistry	H. borinquense	1.000000
Biochemistry	H. assulta	1.000000
Biochemistry	Gray dwarf hamsters	1.000000
Biochemistry	Grammia geneura	1.000000
Biochemistry	Goris	1.000000
Biochemistry	Glycyrrhiza glabra	1.000000
Biochemistry	Glossina morsitans	1.000000
Biochemistry	Gekko japonicus	1.000000
Biochemistry	Gastrodia elata	1.000000
Biochemistry	Galdieria sulphuraria	1.000000
Biochemistry	G. thermodenitrificans	1.000000
Biochemistry	G. simplicifolia	1.000000
Biochemistry	G. oxydans	1.000000
Biochemistry	G. obscuriglobus	1.000000
Biochemistry	G. metallireducens	1.000000
Biochemistry	G. jasminoides	1.000000
Biochemistry	G. intermedius	1.000000
Biochemistry	G. domesticus	1.000000
Biochemistry	G. diazotrophicus	1.000000
Biochemistry	G. candidum	1.000000
Biochemistry	G. bemidjiensis	1.000000
Biochemistry	G. aculeatus	1.000000
Biochemistry	Fusarium solani	1.000000
Biochemistry	Fusarium lycopersici	1.000000
Biochemistry	Fusarium graminearum	1.000000
Biochemistry	Fucus distichus	1.000000
Biochemistry	Frankia alni	1.000000
Biochemistry	Flavobacterium psychrophilum	1.000000
Biochemistry	Flammulina velutipes	1.000000
Biochemistry	Flag rockfishs	1.000000
Biochemistry	Favia favus	1.000000
Biochemistry	False pompano	1.000000
Biochemistry	F. nodosum	1.000000
Biochemistry	F. magna	1.000000
Biochemistry	F. evanescens	1.000000
Biochemistry	Douc langurs	1.000000
Biochemistry	Discopyge ommata	1.000000
Biochemistry	Discocleidion rufescens	1.000000
Biochemistry	Digitalis purpurea	1.000000
Biochemistry	Desulfovibrio gigas	1.000000
Biochemistry	Desulfatibacillum alkenivorans	1.000000
Biochemistry	Daldinia concentrica	1.000000
Biochemistry	Daboia russellii siamensis	1.000000
Biochemistry	D. viridis	1.000000
Biochemistry	D. variabilis	1.000000
Biochemistry	D. stramonium	1.000000
Biochemistry	D. salina	1.000000
Biochemistry	D. pulex	1.000000
Biochemistry	D. psychrophila	1.000000
Biochemistry	D. polylepis polylepis	1.000000
Biochemistry	D. obscura	1.000000
Biochemistry	D. magna	1.000000
Biochemistry	D. grimshawi	1.000000
Biochemistry	D. brightwellii	1.000000
Biochemistry	Cymbidium giganteum	1.000000
Biochemistry	Cydia pomonella	1.000000
Biochemistry	Cyclotella cryptica	1.000000
Biochemistry	Curvularia lunata	1.000000
Biochemistry	Curculigo latifolia	1.000000
Biochemistry	Culicoides sonorensis	1.000000
Biochemistry	Culex tritaeniorhynchus	1.000000
Biochemistry	Culex quinquefasciatus	1.000000
Biochemistry	Cosby gourami	1.000000
Biochemistry	Corynebacterium urealyticum	1.000000
Biochemistry	Corynebacterium ulcerans	1.000000
Biochemistry	Corynebacterium jeikeium	1.000000
Biochemistry	Corporal	1.000000
Biochemistry	Common raccoon	1.000000
Biochemistry	Common Opossums	1.000000
Biochemistry	Comamonas testosteroni	1.000000
Biochemistry	Colletotrichum gloeosporioides	1.000000
Biochemistry	Colletotrichum destructivum	1.000000
Biochemistry	Coelogyne flaccida	1.000000
Biochemistry	Coelacanths	1.000000
Biochemistry	Cnidium monnieri	1.000000
Biochemistry	Clostridium sticklandii	1.000000
Biochemistry	Clostridium cellulolyticum	1.000000
Biochemistry	Cladonema radiatum	1.000000
Biochemistry	Citrus grandis	1.000000
Biochemistry	Citrobacter rodentium	1.000000
Biochemistry	Chthamalus fragilis	1.000000
Biochemistry	Chryseobacterium gleum	1.000000
Biochemistry	Chromohalobacter salexigens	1.000000
Biochemistry	Choristoneura rosaceana	1.000000
Biochemistry	Choristoneura parallela	1.000000
Biochemistry	Choristoneura fumiferana	1.000000
Biochemistry	Chlorobium tepidum	1.000000
Biochemistry	Chinese Cobras	1.000000
Biochemistry	Chilo partellus	1.000000
Biochemistry	Centrorhynchus freundi	1.000000
Biochemistry	Catenulispora acidiphila	1.000000
Biochemistry	Carica papaya	1.000000
Biochemistry	Carboxydothermus hydrogenoformans	1.000000
Biochemistry	Capsicum annuum	1.000000
Biochemistry	Candida krusei	1.000000
Biochemistry	Canavalia gladiata	1.000000
Biochemistry	Campylobacter coli	1.000000
Biochemistry	Camponotus japonicus	1.000000
Biochemistry	Calpodes ethlius	1.000000
Biochemistry	Calliphora vicina	1.000000
Biochemistry	Calliphora erythrocephala	1.000000
Biochemistry	Caenolestes fuliginosus	1.000000
Biochemistry	C. tetanomorphum	1.000000
Biochemistry	C. tepidum	1.000000
Biochemistry	C. suis	1.000000
Biochemistry	C. stercorarium	1.000000
Biochemistry	C. spiroforme	1.000000
Biochemistry	C. roseus	1.000000
Biochemistry	C. renale	1.000000
Biochemistry	C. rangiferina	1.000000
Biochemistry	C. psittaci	1.000000
Biochemistry	C. poppei	1.000000
Biochemistry	C. pinus	1.000000
Biochemistry	C. pinensis	1.000000
Biochemistry	C. paraputrificum	1.000000
Biochemistry	C. okamuranus	1.000000
Biochemistry	C. nicotianae	1.000000
Biochemistry	C. murinana	1.000000
Biochemistry	C. ljungdahlii	1.000000
Biochemistry	C. lindemuthianum	1.000000
Biochemistry	C. hominis	1.000000
Biochemistry	C. heterostrophus	1.000000
Biochemistry	C. guilliermondii	1.000000
Biochemistry	C. granii	1.000000
Biochemistry	C. fusca	1.000000
Biochemistry	C. felis	1.000000
Biochemistry	C. concisus	1.000000
Biochemistry	C. caviae	1.000000
Biochemistry	C. caretta	1.000000
Biochemistry	C. bombycinus	1.000000
Biochemistry	C. aurantiacus	1.000000
Biochemistry	C. ammoniagenes	1.000000
Biochemistry	C. alta	1.000000
Biochemistry	C. aloifolium	1.000000
Biochemistry	C. acetobutylicum	1.000000
Biochemistry	C. abortus	1.000000
Biochemistry	C. abdominalis	1.000000
Biochemistry	Brown Four-eyed Opossums	1.000000
Biochemistry	Bronze hammerhead shark	1.000000
Biochemistry	Botrytis cinerea	1.000000
Biochemistry	Bothrops jararacussu	1.000000
Biochemistry	Borrelia spielmanii	1.000000
Biochemistry	Bodo caudatus	1.000000
Biochemistry	Bluegill sunfishs	1.000000
Biochemistry	Blue cods	1.000000
Biochemistry	Blattella germanica	1.000000
Biochemistry	Blastomyces dermatitidis	1.000000
Biochemistry	Blastobacter aggregatus	1.000000
Biochemistry	Black-lipped Pika	1.000000
Biochemistry	Binturong	1.000000
Biochemistry	Bicoloured Deceiver	1.000000
Biochemistry	Betula verrucosa	1.000000
Biochemistry	Benincasa hispida	1.000000
Biochemistry	Bellapiscis medius	1.000000
Biochemistry	Beardius xylophilus	1.000000
Biochemistry	Bartonella quintana	1.000000
Biochemistry	Bank vole	1.000000
Biochemistry	Badgers	1.000000
Biochemistry	Bactrian camel	1.000000
Biochemistry	Bacteroides fragilis	1.000000
Biochemistry	Bacillus coagulans	1.000000
Biochemistry	B. xenovorans	1.000000
Biochemistry	B. vulgatus	1.000000
Biochemistry	B. uniformis	1.000000
Biochemistry	B. thailandensis	1.000000
Biochemistry	B. simplicifolia	1.000000
Biochemistry	B. petrii	1.000000
Biochemistry	B. ovatus	1.000000
Biochemistry	B. maydis	1.000000
Biochemistry	B. japonicum	1.000000
Biochemistry	B. indica	1.000000
Biochemistry	B. glumae	1.000000
Biochemistry	B. germanica	1.000000
Biochemistry	B. gabonica gabonica	1.000000
Biochemistry	B. europaea	1.000000
Biochemistry	B. eggerthii	1.000000
Biochemistry	B. circulans	1.000000
Biochemistry	B. bronchiseptica	1.000000
Biochemistry	B. brevis	1.000000
Biochemistry	B. atrox	1.000000
Biochemistry	B. alcalophilus	1.000000
Biochemistry	Axolotls	1.000000
Biochemistry	Axinella polypoides	1.000000
Biochemistry	Aters	1.000000
Biochemistry	Aspergillus rugulosus	1.000000
Biochemistry	Aspergillus clavatus	1.000000
Biochemistry	Ascotis selenaria	1.000000
Biochemistry	Ascophyllum nodosum	1.000000
Biochemistry	Arum maculatum	1.000000
Biochemistry	Arthrobacter protophormiae	1.000000
Biochemistry	Arctia villica	1.000000
Biochemistry	Arctia caja	1.000000
Biochemistry	Apium graveolens	1.000000
Biochemistry	Aphanothece sacrum	1.000000
Biochemistry	Anopheles stephensi	1.000000
Biochemistry	Anoectochilus formosanus	1.000000
Biochemistry	Anemonia sulcata	1.000000
Biochemistry	Alternaria brassicicola	1.000000
Biochemistry	Alternaria alternata	1.000000
Biochemistry	Aloysia triphylla	1.000000
Biochemistry	Aiptasia pallida	1.000000
Biochemistry	Agrobacterium rhizogenes	1.000000
Biochemistry	Agrobacterium radiobacter	1.000000
Biochemistry	Agkistrodon contortrix contortrix	1.000000
Biochemistry	Agkistrodon acutus	1.000000
Biochemistry	Aeromonas salmonicida	1.000000
Biochemistry	Aegle marmelos	1.000000
Biochemistry	Acyrthosiphon pisum	1.000000
Biochemistry	Acropora millepora	1.000000
Biochemistry	Acidiphilium rubrum	1.000000
Biochemistry	Acholeplasma laidlawii	1.000000
Biochemistry	Acanthamoeba castellanii	1.000000
Biochemistry	Aardwolf	1.000000
Biochemistry	A. vitis	1.000000
Biochemistry	A. vinosum	1.000000
Biochemistry	A. velutinana	1.000000
Biochemistry	A. transitella	1.000000
Biochemistry	A. tigrinum	1.000000
Biochemistry	A. segetum	1.000000
Biochemistry	A. schaueriana	1.000000
Biochemistry	A. sativa	1.000000
Biochemistry	A. rhodostoma	1.000000
Biochemistry	A. queenslandica	1.000000
Biochemistry	A. pyrophilus	1.000000
Biochemistry	A. proteus	1.000000
Biochemistry	A. polyphemus	1.000000
Biochemistry	A. polyphaga	1.000000
